HTS Number,Country,District,Year,Quantity Description,Measure,Unit,Month,Value
848210,India,"New Orleans, LA",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,"31,527"
848210,India,"New Orleans, LA",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,"82,537"
848210,India,"New Orleans, LA",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,"55,761"
848210,India,"New Orleans, LA",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,"40,297"
848210,India,"New Orleans, LA",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,"138,776"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,"292,563"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,"119,455"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,907
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,"147,221"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,"13,541"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,"1,119"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,"2,392"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,"145,984"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,"145,840"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,312
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,"2,933"
848210,India,"New York, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,659
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,10
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"Nogales, AZ",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,71
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,4
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"Ogdensburg, NY",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,0
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,97
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,1
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,0
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,208
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,0
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,1
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,0
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"Pembina, ND",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,500
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,0
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,0
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,29
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,0
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,695
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,0
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,438
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"Philadelphia, PA",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,128
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"San Francisco, CA",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,"3,039"
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,118
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,60
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,251
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,"1,358"
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,397
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,"4,407"
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,42
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,97
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,455
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"Savannah, GA",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,"8,548"
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,406
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,105
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"St. Louis, MO",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,"1,970"
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,"8,904"
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"Tampa, FL",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,119
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,0
848210,India,"Washington, DC",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,0
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,350
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,508
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,138
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,2
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,766
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,August,"5,751"
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,September,"4,000"
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,October,504
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,November,562
848210,India,"Wilmington, NC",2025,number,First Unit of Quantity,In Actual Units of Quantity,December,0
848210,Mexico,"Boston, MA",2025,number,First Unit of Quantity,In Actual Units of Quantity,January,10
848210,Mexico,"Boston, MA",2025,number,First Unit of Quantity,In Actual Units of Quantity,February,0
848210,Mexico,"Boston, MA",2025,number,First Unit of Quantity,In Actual Units of Quantity,March,0
848210,Mexico,"Boston, MA",2025,number,First Unit of Quantity,In Actual Units of Quantity,April,0
848210,Mexico,"Boston, MA",2025,number,First Unit of Quantity,In Actual Units of Quantity,May,0
848210,Mexico,"Boston, MA",2025,number,First Unit of Quantity,In Actual Units of Quantity,June,0
848210,Mexico,"Boston, MA",2025,number,First Unit of Quantity,In Actual Units of Quantity,July,0
